Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
105 1702524 2898764 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 0 0 0 0 0 0 28/09/22 20:41:00
106 1701512 2899764 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2020 7 0 1938 6 0 28/09/22 20:41:01
107 1702340 2898936 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 1859 4 0 1396 6 0 28/09/22 20:41:02
108 1701480 2899796 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2084 8 0 1938 6 0 28/09/22 20:41:04
109 1702228 2899048 1092 0 0 1992552 108280 6% 0.47 0.27 2.00 0.04 97.20 3273 8 0 2070 8 0 28/09/22 20:41:05
110 1701424 2899852 1092 0 0 1992552 108280 6% 0.47 0.27 2.00 0.04 97.20 594 4 0 1067 5 0 28/09/22 20:41:06
111 1702220 2899048 1092 0 0 1992552 108280 6% 0.47 0.27 2.00 0.04 97.20 2093 8 0 2142 7 0 28/09/22 20:41:07
112 1701724 2899544 1092 0 0 1992552 108280 6% 0.47 0.27 2.00 0.04 97.20 120 1 0 0 0 0 28/09/22 20:41:08
113 1702284 2898984 1092 0 0 1992552 108280 6% 0.48 0.27 2.00 0.04 97.20 4142 13 0 2400 13 0 28/09/22 20:41:09
114 1701416 2899852 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 120 1 0 0 0 0 28/09/22 20:41:10
115 1702280 2898984 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 1900 6 0 1938 6 0 28/09/22 20:41:11
116 1701760 2899504 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 1483 4 0 1330 5 0 28/09/22 20:41:12
117 1702284 2898976 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 2032 7 0 1950 6 0 28/09/22 20:41:13
118 1702772 2898464 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 1875 3 0 198 3 0 28/09/22 20:41:14
119 1703656 2897580 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 2086 8 0 2620 7 0 28/09/22 20:41:15
120 1702544 2898692 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 601 4 0 590 5 0 28/09/22 20:41:16
121 1702544 2898692 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 2493 9 0 2554 8 0 28/09/22 20:41:18
122 1701792 2899440 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 1900 6 0 1938 6 0 28/09/22 20:41:19
123 1701500 2899732 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 620 2 0 66 1 0 28/09/22 20:41:20
124 1702304 2898928 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 1900 6 0 1938 6 0 28/09/22 20:41:21
125 1701564 2899668 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 1980 5 0 1406 6 0 28/09/22 20:41:22
126 1702248 2898984 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 1902 6 0 1940 6 0 28/09/22 20:41:23
127 1701472 2899756 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 120 1 0 0 0 0 28/09/22 20:41:24
128 1702244 2898984 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 3341 9 0 2753 9 0 28/09/22 20:41:25
129 1701756 2899472 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 528 3 0 386 4 0 28/09/22 20:41:26
130 1702276 2898952 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 2982 10 0 2830 10 0 28/09/22 20:41:27
131 1701748 2899480 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 120 1 0 0 0 0 28/09/22 20:41:28
132 1702252 2898976 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 1902 6 0 1940 6 0 28/09/22 20:41:29
133 1701528 2899700 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 120 1 0 0 0 0 28/09/22 20:41:30
134 1702624 2898604 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 2022 7 0 1940 6 0 28/09/22 20:41:32
135 1701504 2899724 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 3759 10 0 3342 12 0 28/09/22 20:41:33
136 1702276 2898952 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 184 2 0 0 0 0 28/09/22 20:41:34
137 1701440 2899788 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 3273 8 0 2070 8 0 28/09/22 20:41:35
138 1702208 2899016 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 528 3 0 386 4 0 28/09/22 20:41:36
139 1701688 2899536 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 2980 10 0 2829 10 0 28/09/22 20:41:37
140 1702144 2899080 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.20 120 1 0 0 0 0 28/09/22 20:41:38
141 1701776 2899448 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.19 3391 9 0 3322 11 0 28/09/22 20:41:39
142 1701436 2899764 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.19 626 2 0 66 1 0 28/09/22 20:41:40
143 1702216 2898984 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.19 1924 6 0 1950 6 0 28/09/22 20:41:41
144 1701444 2899756 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.19 120 1 0 0 0 0 28/09/22 20:41:42
145 1702564 2898636 1092 0 0 1992552 108280 6% 0.48 0.28 2.00 0.04 97.19 19371410 12915 0 71500 361 0 28/09/22 20:41:43
146 1701256 2881664 1092 0 0 1992552 108280 6% 0.48 0.28 2.01 0.04 97.18 3842688 2691 0 75428 246 0 28/09/22 20:41:44
147 1701760 2875528 1092 0 0 1992552 108280 6% 0.48 0.29 2.01 0.04 97.18 4154816 2910 0 82458 263 0 28/09/22 20:41:46
148 1700724 2856432 1092 0 0 1992552 108280 6% 0.48 0.29 2.02 0.04 97.17 4215629 2946 0 79260 258 0 28/09/22 20:41:47
149 1701096 2833476 1092 0 0 1992552 108280 6% 0.49 0.29 2.02 0.04 97.16 4173041 2919 0 84091 269 0 28/09/22 20:41:48
150 1699904 2830412 1092 0 0 1992552 108280 6% 0.49 0.29 2.03 0.04 97.15 3957710 2771 0 76695 249 0 28/09/22 20:41:49
151 1700640 2815308 1092 0 0 1992552 108280 6% 0.49 0.29 2.04 0.04 97.14 2933661 2021 0 43678 156 0 28/09/22 20:41:50
152 1702432 2772264 1092 0 0 1992552 108280 6% 0.49 0.29 2.04 0.04 97.13 4792568 3277 0 56719 214 0 28/09/22 20:41:51
153 1703996 2765940 1092 0 0 1992552 108280 6% 0.49 0.29 2.05 0.04 97.13 4192453 2922 0 78846 264 0 28/09/22 20:41:52
154 1702560 2762940 1092 0 0 1992552 108280 6% 0.49 0.29 2.05 0.04 97.12 3924283 2738 0 74745 237 0 28/09/22 20:41:53
155 1702912 2758412 1092 0 0 1992552 108280 6% 0.49 0.29 2.06 0.04 97.11 4246912 2966 0 83116 264 0 28/09/22 20:41:54
156 1702680 2754284 1092 0 0 1992552 108280 6% 0.50 0.29 2.06 0.04 97.10 3739023 2617 0 78015 242 0 28/09/22 20:41:55
157 1701700 2744008 1092 0 0 1992552 108280 6% 0.50 0.30 2.07 0.04 97.09 3541652 2470 0 75383 224 0 28/09/22 20:41:57
158 1705964 2722524 1092 0 0 1992552 108280 6% 0.50 0.30 2.08 0.04 97.08 3909385 2741 0 83378 274 0 28/09/22 20:41:58
159 1704456 2719864 1092 0 0 1992552 108280 6% 0.50 0.30 2.08 0.04 97.07 3778300 2656 0 82608 271 0 28/09/22 20:41:59
160 1710904 2683316 1092 0 0 1992552 108280 6% 0.50 0.30 2.09 0.04 97.06 3302161 2243 0 35768 142 0 28/09/22 20:42:00
161 1710460 2680408 1092 0 0 1992552 108280 6% 0.50 0.30 2.09 0.04 97.06 4870374 3309 0 52358 203 0 28/09/22 20:42:01
162 1711956 2674212 1092 0 0 1992552 108280 6% 0.50 0.30 2.10 0.04 97.05 4169385 2907 0 79888 273 0 28/09/22 20:42:02
163 1717720 2654864 1092 0 0 1992552 108280 6% 0.51 0.30 2.10 0.04 97.04 4345417 3029 0 84753 279 0 28/09/22 20:42:03
164 1721300 2630332 1092 0 0 1992552 108280 6% 0.51 0.30 2.11 0.04 97.03 4231674 2954 0 79444 263 0 28/09/22 20:42:04
165 1720320 2626860 1092 0 0 1992552 108280 6% 0.51 0.30 2.11 0.04 97.03 1933032 1380 0 50592 168 0 28/09/22 20:42:05
166 1721520 2587364 1092 0 0 1992552 108280 6% 0.51 0.30 2.12 0.04 97.02 5702616 3885 0 65624 243 0 28/09/22 20:42:06
167 1718960 2584240 1092 0 0 1992552 108280 6% 0.51 0.30 2.12 0.04 97.01 4271201 2992 0 85260 290 0 28/09/22 20:42:07
168 1719836 2578948 1092 0 0 1992552 108280 6% 0.51 0.30 2.13 0.04 97.00 3733662 2623 0 78272 271 0 28/09/22 20:42:08
169 1721344 2561072 1092 0 0 1992552 108280 6% 0.52 0.31 2.14 0.04 96.99 4119910 2809 0 50215 191 0 28/09/22 20:42:09
170 1722028 2514424 1092 0 0 1992552 108280 6% 0.52 0.31 2.14 0.04 96.99 4024915 2686 0 17932 104 0 28/09/22 20:42:11
171 1722000 2510384 1092 0 0 1992552 108280 6% 0.52 0.31 2.15 0.04 96.98 3729417 2558 0 51100 195 0 28/09/22 20:42:12
172 1720560 2507944 1092 0 0 1992552 108280 6% 0.52 0.31 2.15 0.04 96.97 3870699 2679 0 63361 205 0 28/09/22 20:42:13
173 1721248 2470852 1092 0 0 1992552 108280 6% 0.52 0.31 2.16 0.04 96.96 4002267 2746 0 55855 197 0 28/09/22 20:42:14
174 1720592 2467340 1092 0 0 1992552 108280 6% 0.52 0.31 2.16 0.04 96.96 3978208 2709 0 47322 172 0 28/09/22 20:42:15
175 1720900 2460724 1092 0 0 1992552 108280 6% 0.52 0.31 2.17 0.04 96.95 3939394 2731 0 68888 229 0 28/09/22 20:42:16
176 1721156 2550396 1092 0 0 1992552 108280 6% 0.52 0.31 2.18 0.04 96.94 2303738 1609 0 42852 139 0 28/09/22 20:42:17
177 1721996 2545520 1092 0 0 1992552 108280 6% 0.53 0.31 2.18 0.04 96.93 3234718 2235 0 53224 184 0 28/09/22 20:42:18
178 1721816 2523148 1092 0 0 1992552 108280 6% 0.53 0.31 2.19 0.04 96.93 4412874 3036 0 63615 206 0 28/09/22 20:42:19
179 1722384 2495424 1092 0 0 1992552 108280 6% 0.53 0.31 2.19 0.04 96.92 4337244 3019 0 81246 266 0 28/09/22 20:42:20
180 1721660 2491648 1092 0 0 1992552 108280 6% 0.53 0.32 2.20 0.04 96.91 4159541 2836 0 49512 179 0 28/09/22 20:42:21
181 1722220 2486868 1092 0 0 1992552 108280 6% 0.53 0.32 2.20 0.04 96.90 4074131 2831 0 75194 247 0 28/09/22 20:42:22
182 1721224 2483788 1092 0 0 1992552 108280 6% 0.53 0.32 2.21 0.04 96.89 3956299 2734 0 65566 233 0 28/09/22 20:42:24
