Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
116 2342372 1404616 1088 0 0 1992552 108280 6% 3.41 2.32 9.48 0.20 84.59 4026370 2787 0 69280 229 0 29/09/22 23:18:29
117 2342580 1365964 1088 0 0 1992552 108280 6% 3.42 2.33 9.49 0.20 84.55 3846038 2658 0 65740 238 0 29/09/22 23:18:30
118 2343212 1361208 1088 0 0 1992552 108280 6% 3.43 2.34 9.51 0.20 84.52 4098292 2851 0 76302 257 0 29/09/22 23:18:31
119 2343532 1356412 1088 0 0 1992552 108280 6% 3.44 2.34 9.53 0.20 84.48 3908323 2719 0 80268 237 0 29/09/22 23:18:32
120 2342316 1353120 1088 0 0 1992552 108280 6% 3.45 2.35 9.55 0.20 84.44 3691102 2550 0 65366 198 0 29/09/22 23:18:33
121 2343688 1348172 1088 0 0 1992552 108280 6% 3.46 2.35 9.58 0.20 84.41 3955597 2679 0 38061 163 0 29/09/22 23:18:34
122 2342864 1344788 1088 0 0 1992552 108280 6% 3.46 2.35 9.58 0.20 84.39 2218757 1558 0 46843 154 0 29/09/22 23:18:35
123 2343788 1324160 1088 0 0 1992552 108280 6% 3.47 2.36 9.59 0.20 84.37 4802939 3316 0 77041 273 0 29/09/22 23:18:37
124 2341328 1321832 1088 0 0 1992552 108280 6% 3.48 2.36 9.62 0.20 84.33 3931004 2716 0 63420 218 0 29/09/22 23:18:38
125 2342072 1307884 1088 0 0 1992552 108280 6% 3.49 2.37 9.64 0.20 84.30 4018096 2811 0 81870 269 0 29/09/22 23:18:39
126 2342608 1302608 1088 0 0 1992552 108280 6% 3.50 2.38 9.66 0.20 84.26 3249696 2296 0 77061 251 0 29/09/22 23:18:40
127 2343460 1298424 1088 0 0 1992552 108280 6% 3.51 2.38 9.68 0.20 84.23 4487414 3059 0 49752 189 0 29/09/22 23:18:41
128 2342460 1294748 1088 0 0 1992552 108280 6% 3.51 2.38 9.69 0.20 84.20 2978110 2103 0 71948 225 0 29/09/22 23:18:42
129 2343744 1290336 1088 0 0 1992552 108280 6% 3.52 2.39 9.71 0.20 84.17 4744013 3194 0 35913 154 0 29/09/22 23:18:43
130 2342812 1249836 1088 0 0 1992552 108280 6% 3.52 2.39 9.72 0.20 84.15 4056579 2836 0 82806 280 0 29/09/22 23:18:44
